season,mh,germin_station,seed_position,seed_id,seed_mother,mother_origin,seed_color,sowing_date,revision_date,alive,emergence_date,death_date,day_since_sown,emerged_status
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP3,7B,2019-20_PP3_7B,mother_K,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP3,8A,2019-20_PP3_8A,mother_M,puntal,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP4A,1A,2019-20_PP4A_1A,mother_I,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP4A,2A,2019-20_PP4A_2A,mother_J,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP4A,2B,2019-20_PP4A_2B,mother_J,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP4A,3A,2019-20_PP4A_3A,mother_I,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP4A,3B,2019-20_PP4A_3B,mother_I,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-09-24,0,NA,NA,336,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-10-14,0,NA,NA,356,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-11-12,0,NA,NA,385,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2020-12-17,0,NA,NA,420,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2021-01-28,0,NA,NA,462,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2021-02-19,0,NA,NA,484,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2021-05-06,0,NA,NA,560,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2021-07-15,0,NA,NA,630,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2021-09-03,0,NA,NA,680,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2021-12-06,0,NA,NA,774,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2022-05-03,0,NA,NA,922,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2022-08-02,0,NA,NA,1013,0
2019-20,PP,PP4A,4A,2019-20_PP4A_4A,mother_J,matasgordas,black,2019-10-24,2022-09-27,0,NA,NA,1069,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2019-10-23,0,NA,NA,-1,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2019-12-16,0,NA,NA,53,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2019-12-30,0,NA,NA,67,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-01-13,0,NA,NA,81,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-01-27,0,NA,NA,95,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-02-10,0,NA,NA,109,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-03-17,0,NA,NA,145,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-04-08,0,NA,NA,167,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-05-04,0,NA,NA,193,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-05-28,0,NA,NA,217,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-07-10,0,NA,NA,260,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-07-23,0,NA,NA,273,0
2019-20,PP,PP4A,4B,2019-20_PP4A_4B,mother_J,matasgordas,black,2019-10-24,2020-08-19,0,NA,NA,300,0
